tcgplayer_id,directLow,market,low,mid
6234 (Nonfoil),,30.94,23.88,48.99
6234 (Foil),173.95,170.22,188.21,257.29
67187 (Nonfoil),,,,
67187 (Foil),98.05,73.77,84.98,89.99
82233 (Nonfoil),9.5,6.92,5.79,10.5
82233 (Foil),,47.07,36.99,40.89
82189 (Nonfoil),11.99,11.35,8.0,12.0
82189 (Foil),,17.4,13.66,17.53
94116 (Nonfoil),,16.13,13.94,17.66
94116 (Foil),,,,
94109 (Nonfoil),9.91,11.79,10.74,14.0
94109 (Foil),,,,
96604 (Nonfoil),35.7,35.45,35.45,44.97
96604 (Foil),54.99,45.32,47.38,63.0
118463 (Foil),,18.23,19.98,28.95
118463 (Nonfoil),,15.99,14.0,16.82
124550 (Foil),,,,
124550 (Nonfoil),,15.96,14.15,16.5
124142 (Foil),,,,
124142 (Nonfoil),11.97,11.76,9.0,12.28
121767 (Nonfoil),20.79,20.68,17.44,25.24
121767 (Foil),,174.68,338.0,349.99
130058 (Foil),51.99,52.5,51.3,68.99
130058 (Nonfoil),,,,
132179 (Nonfoil),,10.52,9.01,11.14
132179 (Foil),,,,
139791 (Foil),,,,
139791 (Nonfoil),,12.18,8.5,13.06
145289 (Nonfoil),,8.36,6.74,9.59
145289 (Foil),,11.5,11.0,15.5
155797 (Foil),,14.19,11.3,14.3
155797 (Nonfoil),11.81,11.45,8.12,12.5
71900 (Nonfoil),,,,
71900 (Foil),8.72,10.43,6.66,10.44
208041 (Nonfoil),,2.96,2.0,3.05
208041 (Foil),3.99,3.12,1.99,3.22
151713 (Nonfoil),,,,
151713 (Foil),31.61,35.15,31.61,39.99
161497 (Nonfoil),8.87,10.86,9.54,12.84
161497 (Foil),14.96,17.6,12.96,17.49
161521 (Foil),,51.22,51.99,54.95
161521 (Nonfoil),,8.02,5.6,10.0
166687 (Foil),20.46,32.28,20.19,32.22
166687 (Nonfoil),,,,
168720 (Nonfoil),14.59,13.72,10.6,14.0
168720 (Foil),23.66,19.9,18.99,22.42
176907 (Foil),3.9,3.33,2.65,3.9
176907 (Nonfoil),2.17,1.71,0.75,2.18
176425 (Nonfoil),0.62,0.72,0.25,1.0
176425 (Foil),1.94,2.44,1.8,2.81
176706 (Nonfoil),7.49,5.94,4.42,7.0
176706 (Foil),,,,
179494 (Foil),,12.11,9.24,13.76
179494 (Nonfoil),6.25,8.24,6.0,10.14
180830 (Foil),,15.08,13.57,15.75
180830 (Nonfoil),13.48,10.03,8.5,11.72
182962 (Nonfoil),0.21,0.28,0.1,0.55
182962 (Foil),0.46,0.66,0.44,1.29
182492 (Nonfoil),0.34,0.77,0.18,1.25
182492 (Foil),2.97,4.14,2.23,4.34
188506 (Foil),7.77,7.53,6.41,8.0
188506 (Nonfoil),4.48,4.38,3.44,4.66
191589 (Foil),25.56,28.52,22.43,35.12
191589 (Nonfoil),5.59,6.66,4.69,8.1
190997 (Foil),19.77,24.46,18.95,23.66
190997 (Nonfoil),7.82,7.6,6.3,10.45
192698 (Nonfoil),5.0,5.25,4.0,6.84
192698 (Foil),9.48,8.85,7.25,11.09
192638 (Nonfoil),1.27,1.21,0.3,1.42
192638 (Foil),,2.51,1.25,2.98
192617 (Foil),,5.27,4.02,6.0
192617 (Nonfoil),1.25,2.14,0.99,2.0
192631 (Foil),1.99,2.64,1.29,2.82
192631 (Nonfoil),0.25,0.25,0.02,0.5
192788 (Nonfoil),1.5,1.79,0.68,1.74
192788 (Foil),4.97,3.38,2.0,3.43
198990 (Nonfoil),,25.46,18.81,25.61
198990 (Foil),,58.37,61.0,67.59
199418 (Nonfoil),8.0,6.42,4.5,7.0
199418 (Foil),16.48,15.37,15.0,18.32
198710 (Foil),1.95,2.22,1.0,4.95
198710 (Nonfoil),1.89,1.31,0.42,2.22
198989 (Nonfoil),4.93,5.25,4.01,6.94
198989 (Foil),26.59,28.26,26.59,31.5
198394 (Foil),3.45,2.29,1.53,3.71
198394 (Nonfoil),2.44,1.97,1.0,2.5
198564 (Nonfoil),4.91,4.49,3.99,5.99
198564 (Foil),,16.67,15.07,17.9
198578 (Nonfoil),0.2,0.23,0.1,0.48
198578 (Foil),0.61,0.61,0.2,0.99
198764 (Foil),0.25,0.35,0.13,0.77
198764 (Nonfoil),0.14,0.24,0.12,0.49
199506 (Foil),119.9,120.64,119.0,130.0
199506 (Nonfoil),38.87,38.94,36.0,39.0
199296 (Nonfoil),,2.5,1.92,2.65
199296 (Foil),5.32,5.69,4.54,6.93
198425 (Foil),1.12,1.38,1.0,1.91
198425 (Nonfoil),2.22,1.57,1.17,2.84
206007 (Nonfoil),3.5,3.14,2.08,4.98
206007 (Foil),3.78,4.63,2.89,5.89
206009 (Nonfoil),2.76,3.52,2.76,5.45
206009 (Foil),6.36,7.18,3.14,9.55
206189 (Nonfoil),,1.32,0.36,1.48
206189 (Foil),,1.04,0.36,1.9
206695 (Nonfoil),3.49,3.11,2.19,3.56
206695 (Foil),,3.77,3.27,4.34
206696 (Nonfoil),3.58,3.52,2.29,4.12
206696 (Foil),7.44,6.71,5.25,7.82
206801 (Nonfoil),,1.97,0.89,2.0
206801 (Foil),,5.09,5.0,9.72
207021 (Foil),17.8,17.79,16.99,20.38
207021 (Nonfoil),17.87,16.75,15.0,17.99
207060 (Nonfoil),25.94,25.34,22.0,28.53
207060 (Foil),,76.91,105.0,116.5
206222 (Foil),,7.89,6.82,9.0
206222 (Nonfoil),,2.42,1.75,3.3
205607 (Foil),8.99,7.64,6.99,10.0
205607 (Nonfoil),,,,
212072 (Nonfoil),2.2,1.18,0.5,1.75
212072 (Foil),,4.16,2.98,6.5
212073 (Nonfoil),,2.1,1.5,3.74
212073 (Foil),5.21,3.92,3.35,5.23
212031 (Foil),2.79,2.1,1.25,3.75
212031 (Nonfoil),1.49,1.28,0.68,2.0
211993 (Nonfoil),8.13,7.79,5.0,8.55
211993 (Foil),,7.52,7.26,9.66
211994 (Foil),,27.17,24.0,27.98
211994 (Nonfoil),8.75,7.63,5.19,9.25
215622 (Foil),6.75,6.83,4.26,8.98
215622 (Nonfoil),,3.81,2.44,4.85
215623 (Foil),,3.49,2.44,4.62
215623 (Nonfoil),,2.54,2.0,3.48
215535 (Nonfoil),,2.68,1.45,3.25
215535 (Foil),,3.86,2.22,6.51
215550 (Nonfoil),5.96,5.54,4.47,5.92
215550 (Foil),6.22,6.32,4.5,6.32
215594 (Foil),,14.4,12.01,15.2
215594 (Nonfoil),8.75,7.76,5.99,7.6
215696 (Foil),4.5,4.15,3.19,7.0
215696 (Nonfoil),1.89,2.28,1.01,3.07
215963 (Foil),,,,
215963 (Nonfoil),,9.36,8.49,14.0
216095 (Foil),,,,
216095 (Nonfoil),,31.21,28.95,35.4
218388 (Nonfoil),30.08,28.65,24.0,35.99
218388 (Foil),37.91,35.18,32.94,44.88
221305 (Foil),,,,
221305 (Nonfoil),,29.99,29.99,29.99
31762 (Nonfoil),8.84,8.49,7.0,8.99
31762 (Foil),,8.86,7.5,10.15
47412 (Nonfoil),,10.02,9.99,13.22
47412 (Foil),,,,
28511 (Nonfoil),6.65,9.1,5.99,8.4
28511 (Foil),,10.35,25.0,30.98
48153 (Nonfoil),,,,
48153 (Foil),,13.94,14.0,16.74
79289 (Nonfoil),,,,
79289 (Foil),81.98,32.21,55.88,73.53
91635 (Nonfoil),,,,
91635 (Foil),,42.39,37.95,44.99
193825 (Foil),,,,
193825 (Nonfoil),,70.22,65.32,74.74
170020 (Foil),,65.66,65.94,75.47
170020 (Nonfoil),,,,
165574 (Foil),49.99,39.59,44.79,49.99
165574 (Nonfoil),,,,
194022 (Foil),,8.9,7.48,9.35
194022 (Nonfoil),,,,
194018 (Nonfoil),,,,
194018 (Foil),,9.62,14.01,17.52
183986 (Nonfoil),,,,
183986 (Foil),1.34,1.37,0.75,2.21
177513 (Foil),,5.19,4.75,6.51
177513 (Nonfoil),,,,
189486 (Foil),6.09,6.09,2.73,5.98
189486 (Nonfoil),,,,
184001 (Foil),,22.46,18.69,21.53
184001 (Nonfoil),,,,
184008 (Nonfoil),,,,
184008 (Foil),3.1,2.37,1.5,3.21
194021 (Foil),,6.76,5.21,7.33
194021 (Nonfoil),,,,
97014 (Nonfoil),,,,
97014 (Foil),25.45,29.11,25.0,29.95
183980 (Nonfoil),,,,
183980 (Foil),2.98,2.51,1.9,2.99
184009 (Foil),,4.91,3.39,5.0
184009 (Nonfoil),,,,
177492 (Nonfoil),,,,
177492 (Foil),1.99,2.1,1.74,2.4
183990 (Foil),3.25,3.08,2.2,3.57
183990 (Nonfoil),,,,
97008 (Nonfoil),,,,
97008 (Foil),,23.78,21.4,24.99
97010 (Nonfoil),,,,
97010 (Foil),,16.34,10.0,15.09
38376 (Nonfoil),,,,
38376 (Foil),12.83,14.08,8.0,12.99
38412 (Nonfoil),,,,
38412 (Foil),,34.0,41.0,46.99
18728 (Nonfoil),12.48,10.11,7.61,10.0
18728 (Foil),,40.64,34.9,39.18
67174 (Nonfoil),,,,
67174 (Foil),,42.11,32.99,39.01
68425 (Nonfoil),,18.31,16.99,23.38
68425 (Foil),,29.89,30.85,32.98
82204 (Nonfoil),7.0,5.26,3.99,7.0
82204 (Foil),,31.92,21.9,31.5
96507 (Nonfoil),5.98,8.39,5.6,7.7
96507 (Foil),19.56,13.3,16.44,19.56
107871 (Nonfoil),17.95,21.82,19.99,25.88
107871 (Foil),,,,
118426 (Nonfoil),24.93,22.63,19.94,23.14
118426 (Foil),,39.58,32.95,40.99
120262 (Foil),11.99,15.09,10.0,16.45
120262 (Nonfoil),6.2,5.26,4.21,7.87
121531 (Nonfoil),,11.75,9.57,11.99
121531 (Foil),,26.88,26.88,29.18
121934 (Foil),,169.28,165.0,194.99
121934 (Nonfoil),,,,
131913 (Foil),,8.41,7.0,10.96
131913 (Nonfoil),,,,
139787 (Nonfoil),,,,
139787 (Foil),19.7,19.78,16.0,19.53
139797 (Nonfoil),,,,
139797 (Foil),6.94,7.31,3.85,6.93
139811 (Foil),27.99,21.22,17.0,22.0
139811 (Nonfoil),,,,
142030 (Nonfoil),13.89,10.61,7.0,10.73
142030 (Foil),34.95,34.31,25.99,36.85
155632 (Nonfoil),23.28,20.31,17.0,21.45
155632 (Foil),,36.3,35.73,49.99
176826 (Nonfoil),1.45,1.41,0.59,1.53
176826 (Foil),6.83,5.15,3.91,5.34
176688 (Nonfoil),2.38,1.96,0.54,2.0
176688 (Foil),,4.11,3.29,4.5
176839 (Foil),6.52,5.38,5.31,6.52
176839 (Nonfoil),,1.16,0.53,1.1
176424 (Foil),4.93,4.93,3.0,5.82
176424 (Nonfoil),2.15,1.9,1.0,2.34
176677 (Foil),,4.93,3.83,5.66
176677 (Nonfoil),1.95,1.85,0.75,2.34
175582 (Nonfoil),2.5,1.75,0.99,2.11
175582 (Foil),13.64,10.22,5.01,10.98
183182 (Nonfoil),1.18,1.21,0.7,1.85
183182 (Foil),,2.59,2.0,3.45
183308 (Foil),,1.04,0.28,1.8
183308 (Nonfoil),,,,
183309 (Nonfoil),,,,
183309 (Foil),1.38,1.71,0.79,2.14
182950 (Foil),3.45,2.9,1.99,3.78
182950 (Nonfoil),1.17,1.06,0.34,1.55
182363 (Nonfoil),0.3,0.62,0.29,1.0
182363 (Foil),,1.97,1.22,2.42
182951 (Nonfoil),4.23,3.54,2.22,4.6
182951 (Foil),7.72,7.73,6.88,8.99
188643 (Foil),3.24,4.26,3.17,4.27
188643 (Nonfoil),1.47,1.32,0.48,1.85
188514 (Nonfoil),2.17,2.15,1.42,3.4
188514 (Foil),19.11,16.18,14.56,17.99
192552 (Nonfoil),1.88,1.8,0.73,1.81
192552 (Foil),,5.01,3.82,5.52
198424 (Foil),5.57,5.57,4.0,5.99
198424 (Nonfoil),6.5,4.62,4.16,7.02
199026 (Nonfoil),2.73,2.28,1.2,2.7
199026 (Foil),4.49,3.02,2.3,3.77
199028 (Nonfoil),7.27,7.47,6.19,7.95
199028 (Foil),,26.99,27.5,35.0
198413 (Foil),,18.92,16.97,19.95
198413 (Nonfoil),,6.01,4.99,7.99
199024 (Nonfoil),0.46,0.51,0.22,0.65
199024 (Foil),,0.88,0.2,1.18
199251 (Foil),,5.57,4.0,6.96
199251 (Nonfoil),,2.11,1.29,2.65
194914 (Nonfoil),2.4,1.98,1.65,2.99
194914 (Foil),2.1,2.05,1.49,2.5
198721 (Nonfoil),2.06,1.87,0.78,2.0
198721 (Foil),,1.29,0.5,1.99
198356 (Foil),,23.14,22.0,25.99
198356 (Nonfoil),14.54,14.88,12.0,17.0
198357 (Foil),87.98,85.2,80.58,93.4
198357 (Nonfoil),25.63,25.11,20.0,26.27
198849 (Nonfoil),1.98,3.31,1.0,3.78
198849 (Foil),,2.82,2.03,5.8
207050 (Foil),1.02,1.45,0.83,1.89
207050 (Nonfoil),0.53,0.51,0.1,1.13
207062 (Nonfoil),2.42,3.02,1.99,3.75
207062 (Foil),9.99,10.87,6.74,12.0
206896 (Foil),3.53,3.89,3.23,4.49
206896 (Nonfoil),2.34,2.32,1.59,2.79
206898 (Foil),2.03,2.53,1.88,3.08
206898 (Nonfoil),2.17,2.02,1.15,2.4
206950 (Nonfoil),,25.03,23.5,26.66
206950 (Foil),,83.44,84.57,100.0
206654 (Nonfoil),2.11,2.46,1.65,2.78
206654 (Foil),,6.02,4.97,8.0
206458 (Foil),10.9,10.83,9.43,11.49
206458 (Nonfoil),8.49,9.1,6.85,9.63
206459 (Nonfoil),7.98,6.9,5.99,8.79
206459 (Foil),14.24,13.87,12.0,15.29
205592 (Nonfoil),,,,
205592 (Foil),3.89,3.51,1.95,4.72
212550 (Nonfoil),4.75,4.06,3.05,4.3
212550 (Foil),14.38,13.32,11.86,15.97
212039 (Nonfoil),3.35,3.09,1.24,3.75
212039 (Foil),15.94,12.72,11.45,17.51
212040 (Foil),,22.36,19.5,27.45
212040 (Nonfoil),15.03,14.21,12.34,19.99
212249 (Foil),10.98,11.05,9.99,12.32
212249 (Nonfoil),4.1,3.85,3.0,4.61
212623 (Nonfoil),6.39,5.6,4.21,7.98
212623 (Foil),,8.13,6.68,9.4
212630 (Nonfoil),1.69,1.55,1.0,2.69
212630 (Foil),6.01,6.63,4.01,8.49
212001 (Foil),10.87,10.57,9.9,12.2
212001 (Nonfoil),1.75,1.41,0.69,2.5
212004 (Nonfoil),30.57,28.3,23.99,43.18
212004 (Foil),,53.85,50.0,69.99
212121 (Foil),4.99,4.28,3.48,5.97
212121 (Nonfoil),4.0,3.9,2.5,4.5
212250 (Nonfoil),,6.39,5.49,7.41
212250 (Foil),17.16,17.99,16.5,18.99
212787 (Foil),,4.99,4.32,6.99
212787 (Nonfoil),1.72,1.63,1.25,2.25
212598 (Nonfoil),1.47,1.23,0.44,1.8
212598 (Foil),,4.65,3.93,5.5
212018 (Nonfoil),1.0,0.99,0.56,1.66
212018 (Foil),,2.78,2.49,5.76
212020 (Nonfoil),0.25,0.25,0.1,0.7
212020 (Foil),0.36,0.44,0.25,1.2
212253 (Nonfoil),4.36,3.34,2.7,6.09
212253 (Foil),7.54,5.67,4.5,8.71
212638 (Foil),,4.95,4.0,7.96
212638 (Nonfoil),0.96,0.92,0.28,2.0
212635 (Foil),13.69,15.29,12.27,16.95
212635 (Nonfoil),3.38,3.2,2.26,5.0
212074 (Nonfoil),4.22,3.68,2.28,4.24
212074 (Foil),3.57,3.86,3.2,5.07
212075 (Foil),,15.49,14.24,21.0
212075 (Nonfoil),4.6,4.0,2.95,5.0
212076 (Nonfoil),19.24,18.32,15.99,21.14
212076 (Foil),,37.81,33.24,43.0
212282 (Nonfoil),4.9,3.85,2.99,4.6
212282 (Foil),4.0,4.9,3.5,5.82
212283 (Nonfoil),8.83,8.61,7.0,9.25
212283 (Foil),,27.84,25.98,29.85
218375 (Foil),11.41,11.41,5.91,11.51
218375 (Nonfoil),,4.17,3.86,6.45
15077 (Nonfoil),,8.35,6.96,8.48
15077 (Foil),,16.22,10.0,13.62
14865 (Nonfoil),,23.07,21.7,27.4
14865 (Foil),58.75,52.09,59.99,74.99
215314 (Foil),,36.95,34.5,42.79
215314 (Nonfoil),,,,
11465 (Nonfoil),39.99,42.3,37.04,46.59
11465 (Foil),70.56,113.2,70.55,117.42
39066 (Nonfoil),8.49,8.53,6.59,9.99
39066 (Foil),19.97,39.99,19.0,36.82
37075 (Nonfoil),,,,
37075 (Foil),14.95,22.18,15.91,20.78
183984 (Nonfoil),,,,
183984 (Foil),,3.93,2.4,4.0
120758 (Nonfoil),,,,
120758 (Foil),23.98,24.95,14.99,22.25
189493 (Nonfoil),,,,
189493 (Foil),5.96,3.51,2.72,4.58
189495 (Foil),,5.17,6.0,11.81
189495 (Nonfoil),,,,
177505 (Foil),3.52,3.53,3.2,3.8
177505 (Nonfoil),,,,
177507 (Nonfoil),,,,
177507 (Foil),,3.18,2.65,3.66
194065 (Nonfoil),,,,
194065 (Foil),31.2,23.16,23.94,28.04
123341 (Foil),19.99,18.87,15.37,19.99
123341 (Nonfoil),,,,
170025 (Nonfoil),,,,
170025 (Foil),,30.61,35.98,42.99
13230 (Nonfoil),36.46,30.66,25.74,34.97
13230 (Foil),,46.57,43.96,48.02
34695 (Nonfoil),,8.27,6.99,8.84
34695 (Foil),,33.8,29.49,34.61
36250 (Nonfoil),13.98,12.61,10.0,12.99
36250 (Foil),,29.42,24.24,32.22
18764 (Nonfoil),6.6,11.78,6.0,11.78
18764 (Foil),65.54,97.2,95.77,110.02
18811 (Nonfoil),,13.19,9.96,13.19
18811 (Foil),,26.98,59.99,64.99
27765 (Nonfoil),6.63,7.12,5.79,7.57
27765 (Foil),,25.17,19.19,24.89
5412 (Nonfoil),199.99,200.97,199.99,247.37
5412 (Foil),,,,
14342 (Nonfoil),,10.36,7.0,9.79
14342 (Foil),,35.5,27.99,36.55
5930 (Nonfoil),28.99,26.99,19.0,30.88
5930 (Foil),,,,
5802 (Nonfoil),,27.96,25.0,30.94
5802 (Foil),,,,
34328 (Nonfoil),14.94,12.49,9.99,16.0
34328 (Foil),,43.01,25.0,41.51
57619 (Nonfoil),6.1,5.42,4.25,7.19
57619 (Foil),,26.15,13.99,17.74
66410 (Nonfoil),11.29,8.67,6.0,9.01
66410 (Foil),,11.84,10.0,14.36
67913 (Nonfoil),3.5,6.13,3.09,7.07
67913 (Foil),,22.01,16.5,21.24
68256 (Nonfoil),30.37,26.41,25.0,29.93
68256 (Foil),39.98,31.86,30.96,36.74
78839 (Nonfoil),18.94,15.5,13.21,16.17
78839 (Foil),,39.85,27.99,42.84
78965 (Nonfoil),,8.71,4.82,9.4
78965 (Foil),20.47,24.38,20.3,24.99
91188 (Nonfoil),13.95,8.84,5.91,14.99
91188 (Foil),,66.77,52.77,62.38
92838 (Nonfoil),3.58,3.16,2.26,3.79
92838 (Foil),5.95,10.64,5.0,8.43
94403 (Nonfoil),6.73,5.39,3.8,6.88
94403 (Foil),,,,
100224 (Nonfoil),19.99,13.6,11.5,15.74
100224 (Foil),39.42,27.27,39.17,39.99
116229 (Nonfoil),6.6,4.04,3.5,5.9
116229 (Foil),29.98,28.22,23.5,28.97
124011 (Foil),,51.71,47.71,50.98
124011 (Nonfoil),,,,
124661 (Nonfoil),,,,
124661 (Foil),47.94,52.41,47.69,54.14
124012 (Foil),29.95,24.84,24.35,28.95
124012 (Nonfoil),,,,
124140 (Nonfoil),,,,
124140 (Foil),,17.05,15.92,20.46
124129 (Nonfoil),,20.61,21.0,24.14
124129 (Foil),,,,
121434 (Nonfoil),9.85,9.88,6.31,11.77
121434 (Foil),,158.75,149.0,172.79
188711 (Nonfoil),,,,
188711 (Foil),7.79,9.18,7.51,9.93
122845 (Nonfoil),,,,
122845 (Foil),56.93,37.43,51.95,60.0
137121 (Nonfoil),,,,
137121 (Foil),199.98,157.9,174.99,180.0
134933 (Foil),24.47,20.41,17.39,21.5
134933 (Nonfoil),3.98,4.52,2.79,6.0
139800 (Foil),,12.38,10.0,13.98
139800 (Nonfoil),,,,
155735 (Foil),69.95,57.35,59.99,69.95
155735 (Nonfoil),28.48,22.96,19.0,28.5
187130 (Foil),,7.1,5.49,7.13
187130 (Nonfoil),,,,
71223 (Nonfoil),,,,
71223 (Foil),,15.03,11.0,15.78
161523 (Foil),11.64,11.84,10.99,14.04
161523 (Nonfoil),5.38,5.08,3.75,5.73
162150 (Nonfoil),26.64,22.28,19.99,27.11
162150 (Foil),43.39,43.52,38.5,49.51
166736 (Nonfoil),,13.12,11.03,13.5
166736 (Foil),,,,
176779 (Foil),,15.6,14.63,16.99
176779 (Nonfoil),11.5,8.32,4.91,7.99
175204 (Foil),,10.98,9.48,12.29
175204 (Nonfoil),6.79,6.06,3.0,5.99
176780 (Foil),,3.81,2.78,4.0
176780 (Nonfoil),0.23,0.32,0.13,0.69
176436 (Foil),,11.61,7.0,12.87
176436 (Nonfoil),2.44,2.06,1.43,3.01
175565 (Nonfoil),,,,
175565 (Foil),,1.13,0.6,1.68
175567 (Foil),1.12,1.12,0.66,1.54
175567 (Nonfoil),,,,
175199 (Foil),2.82,3.16,2.79,3.73
175199 (Nonfoil),1.21,1.08,0.46,1.51
177436 (Foil),,,,
177436 (Nonfoil),,13.46,11.38,14.47
182997 (Foil),12.22,11.59,10.59,13.11
182997 (Nonfoil),2.99,2.38,1.49,3.14
182964 (Nonfoil),0.79,0.81,0.41,0.99
182964 (Foil),,2.38,1.78,3.99
187240 (Nonfoil),1.32,1.05,0.33,1.5
187240 (Foil),2.95,2.63,2.2,3.9
187194 (Nonfoil),10.0,8.47,6.99,11.96
187194 (Foil),29.94,22.81,17.99,24.99
188490 (Foil),2.49,2.32,1.45,3.0
188490 (Nonfoil),0.79,0.77,0.35,1.13
190877 (Foil),,64.15,53.91,72.97
190877 (Nonfoil),10.12,10.54,8.93,13.84
190994 (Nonfoil),44.7,48.74,44.51,59.95
190994 (Foil),249.74,232.41,249.0,274.94
198991 (Nonfoil),7.19,7.32,6.21,9.63
198991 (Foil),19.94,22.46,17.24,23.69
198426 (Foil),0.99,0.99,0.68,1.32
198426 (Nonfoil),,0.93,0.57,1.43
206798 (Nonfoil),8.99,7.22,5.75,8.17
206798 (Foil),,18.84,18.37,22.45
206839 (Nonfoil),,57.04,56.01,62.0
206839 (Foil),,197.09,168.65,228.9
212014 (Foil),19.99,17.06,16.0,23.52
212014 (Nonfoil),,9.34,7.73,15.95
212015 (Foil),8.59,8.63,7.0,9.38
212015 (Nonfoil),2.04,1.64,0.5,2.7
212798 (Foil),13.43,12.41,12.01,15.96
212798 (Nonfoil),,3.63,3.0,4.7
212601 (Foil),1.1,0.93,0.5,1.75
212601 (Nonfoil),0.84,0.62,0.2,0.97
212632 (Nonfoil),,2.55,1.75,3.49
212632 (Foil),,11.95,11.0,14.43
212793 (Nonfoil),1.44,1.36,0.82,2.25
212793 (Foil),5.14,4.9,4.63,5.96
212796 (Nonfoil),8.55,7.07,5.25,8.92
212796 (Foil),,23.08,20.99,24.59
212252 (Foil),24.43,27.68,21.99,30.9
212252 (Nonfoil),,6.11,4.5,8.37
212600 (Foil),2.74,2.12,1.68,2.25
212600 (Nonfoil),2.5,2.13,1.0,1.93
212043 (Foil),2.64,2.43,1.3,2.97
212043 (Nonfoil),1.56,1.28,0.75,1.82
212023 (Nonfoil),1.56,1.5,0.75,1.7
212023 (Foil),1.5,1.26,0.9,1.99
212024 (Foil),4.36,4.13,3.74,8.78
212024 (Nonfoil),2.19,1.65,0.7,2.15
212027 (Nonfoil),11.95,9.29,8.2,11.11
212027 (Foil),14.95,11.84,9.59,15.12
212549 (Nonfoil),0.48,0.63,0.22,0.71
212549 (Foil),0.7,0.7,0.34,1.22
212633 (Nonfoil),1.38,1.31,0.99,2.04
212633 (Foil),7.23,7.8,6.25,9.52
212058 (Nonfoil),1.25,0.94,0.5,1.49
212058 (Foil),2.45,2.33,1.78,3.08
212120 (Nonfoil),3.49,3.52,2.5,4.71
212120 (Foil),,,,
215498 (Foil),,30.94,31.97,36.55
215498 (Nonfoil),,16.93,13.99,17.49
215917 (Foil),,3.95,3.33,4.78
215917 (Nonfoil),,1.66,1.0,2.49
215739 (Foil),,6.09,5.7,7.0
215739 (Nonfoil),,2.16,1.5,2.79
219581 (Nonfoil),,6.97,5.79,9.23
219581 (Foil),15.99,15.71,12.3,18.03
218832 (Nonfoil),5.51,5.32,4.3,5.89
218832 (Foil),10.69,9.35,8.49,10.01
218923 (Foil),7.49,6.84,4.41,6.99
218923 (Nonfoil),4.16,3.8,2.95,4.99
218812 (Nonfoil),,62.34,56.69,64.39
218812 (Foil),71.07,67.34,63.4,76.74
214840 (Foil),66.95,64.92,58.99,68.41
214840 (Nonfoil),,56.04,54.99,63.0
218627 (Foil),3.3,3.16,2.43,3.65
218627 (Nonfoil),,2.01,1.47,2.57
218863 (Foil),22.66,20.23,18.49,24.97
218863 (Nonfoil),,20.85,18.96,23.56
2989 (Nonfoil),,6.4,3.0,6.38
2989 (Foil),,50.34,74.66,133.75
12383 (Nonfoil),15.98,16.86,12.58,17.71
12383 (Foil),123.18,164.98,120.0,149.95
12160 (Nonfoil),52.97,45.88,39.76,48.57
12160 (Foil),,95.96,127.7,142.23
2515 (Nonfoil),33.88,18.84,18.9,22.4
2515 (Foil),,,,
14137 (Nonfoil),,43.11,37.49,45.0
14137 (Foil),,82.75,67.35,75.59
28538 (Nonfoil),3.65,5.76,3.41,5.89
28538 (Foil),14.98,13.16,10.41,13.33
36974 (Nonfoil),2.42,2.03,1.69,2.85
36974 (Foil),,,,
4410 (Nonfoil),,15.43,12.88,16.11
4410 (Foil),,,,
11811 (Nonfoil),,17.53,14.93,18.8
11811 (Foil),,46.35,38.75,40.0
11802 (Nonfoil),5.64,5.77,3.5,6.53
11802 (Foil),,22.84,18.99,25.91
11808 (Nonfoil),29.99,18.52,12.0,18.75
11808 (Foil),,32.73,31.44,36.83
2267 (Nonfoil),,46.21,44.99,51.0
2267 (Foil),,,,
2449 (Nonfoil),,8.02,6.1,7.69
2449 (Foil),,,,
48159 (Nonfoil),,,,
48159 (Foil),,42.78,43.0,45.62
36763 (Nonfoil),,,,
36763 (Foil),49.98,38.54,48.69,65.8
7580 (Nonfoil),,41.78,36.96,41.79
7580 (Foil),,198.96,145.91,181.82
38265 (Nonfoil),,,,
38265 (Foil),,65.73,125.0,150.0
188710 (Foil),107.99,70.11,70.2,80.63
188710 (Nonfoil),,,,
15653 (Nonfoil),,15.58,14.0,18.34
15653 (Foil),,78.38,69.8,75.65
15657 (Nonfoil),,12.71,10.5,12.75
15657 (Foil),,49.21,37.0,41.0
11516 (Nonfoil),15.57,22.1,13.5,19.95
11516 (Foil),,55.22,25.29,47.49
11306 (Nonfoil),39.99,38.27,34.01,38.3
11306 (Foil),,52.45,47.83,60.5
18079 (Nonfoil),13.29,10.5,6.0,10.99
18079 (Foil),23.99,23.39,20.18,24.47
155972 (Foil),,26.08,25.33,27.24
155972 (Nonfoil),,,,
189460 (Nonfoil),,,,
189460 (Foil),17.03,9.84,9.35,14.95
111249 (Nonfoil),,,,
111249 (Foil),51.01,27.71,33.44,52.03
165573 (Nonfoil),,,,
165573 (Foil),47.94,45.67,41.5,46.74
194057 (Nonfoil),,,,
194057 (Foil),5.85,5.78,4.45,7.18
34701 (Nonfoil),18.88,14.14,12.0,14.25
34701 (Foil),,46.96,82.99,84.84
34700 (Nonfoil),,58.47,49.02,58.47
34700 (Foil),,86.72,93.59,101.92
34697 (Nonfoil),10.82,8.73,6.48,9.86
34697 (Foil),28.78,24.25,17.32,28.79
36515 (Nonfoil),,4.25,3.38,4.72
36515 (Foil),,10.77,8.75,10.5
36519 (Nonfoil),11.99,8.81,6.63,9.34
36519 (Foil),,15.36,13.45,18.13
36246 (Nonfoil),28.31,18.43,12.0,16.21
